Area,Name,Rating,Total Ratings,Address,Latitude,Longitude
Dadar,"My Regular Place, Dadar",4.1,3936,"Dharamputra Pritam Estate, Dr Babasaheb Ambedkar Marg, Lokmanya Tilak Colony, Dadar, Mumbai, Maharashtra 400014, India",19.0169509,72.8459262
Dadar,Dadar Social,4.0,1011,"Shop 2, Kohinoor Square, East Tower, N C. Kelkar Rd, Ram Ganesh Gadkari Chowk, Dadar West, Mumbai, Maharashtra 400028, India",19.0247929,72.84197089999999
Dadar,Blue Tokai Coffee Roasters | Kohinoor Square Dadar,3.9,30,"Kohinoor Square, 4602, N C. Kelkar Marg, Dadar West, Dadar, Mumbai, Maharashtra 400028, India",19.0246695,72.8420142
Dadar,Cafe Free India,4.2,1675,"Ground Floor, 39/41, NM Joshi Marg, opposite Deepak Cinema, Lower Parel West, Parel, Mumbai, Maharashtra 400013, India",19.0056126,72.8310346
Dadar,Light of Bharat Restaurant,3.9,3574,"Meher Building, Ranade Rd, opp. Senapati Bapat Statue, Dadar West, Shivaji Park, Mumbai, Maharashtra 400028, India",19.024196,72.83761900000002
Dadar,Desire Instant Chai Maza Aajaye!,4.7,25,"2R9P+QF5, Gokhale Rd N, Near Kabutar khana, Dadar West, Dadar, Mumbai, Maharashtra 400028, India",19.0193766,72.836246
Dadar,Cafe 19,4.4,154,"2VG4+XRG, Nathalal Parekh Marg, Matunga East, Mumbai, Maharashtra 400019, India",19.0274327,72.8570909
Dadar,Zane's Cafe,4.4,258,"RR House, Todi Mill Compound, Senapati Bapat Marg, opposite Ideal Industrial Estate, Railway Colony, Lower Parel, Mumbai, Maharashtra 400013, India",19.0012553,72.8293676
Dadar,Shirke'S,4.6,62,"Dadar, Mumbai, Maharashtra 400019, India",19.0230621,72.8490805
Dadar,SAZ Café,4.4,176,"NRK House, 1, Senapati Bapat Marg, next to Kamala Mills gate, Lower Parel, Mumbai, Maharashtra 400013, India",19.0019192,72.8293025
Dadar,HOME CHEF,4.1,2470,"Meher Premises, Shivaji Park, Dadar West, Dadar, Mumbai, Maharashtra 400028, India",19.0241069,72.837661
Dadar,Terttulia,4.4,3727,"Ground Floor, The Kin Hotel, Shivaji Park, Sea Face, off Old Cadel Road, Dadar West, Mumbai, Maharashtra 400028, India",19.0256738,72.83522529999999
Dadar,Starbucks,4.3,2352,"UGF, Century Bhavan, Sadanand Hasu Tandel Marg, Century Bazaar, Worli, Mumbai, Maharashtra 400030, India",19.012696,72.82378899999999
Dadar,Cafe Reed Mumbai,4.6,287,"8th Floor, Tower 2A, One World Center, Lower Parel, Mumbai, Maharashtra 400013, India",19.0067083,72.8327255
Dadar,Mani's cafe,4.2,505,"Shop 7, Plot 120, Ground Floor, Shaakuntala, Dadar West, Shivaji Park, Mumbai, Maharashtra 400028, India",19.0254013,72.8396405
Dadar,Starbucks,4.4,724,"Shop No 2, Ground Floor, Mon Desir, Old Cadel Rd, Dadar West, Shivaji Park, Mumbai, Maharashtra 400028, India",19.0251386,72.8359236
Dadar,Krishna's Cafe,4.2,188,"near Hindmata 1,2,3,7,FLOOR-GRD,221 GOHAR TAJ BUILDING, DR BABASAHEB AMBEDKAR ROAD, NAIGAON, Dadar East, Mumbai, Maharashtra 400014, India",19.0101258,72.84271509999999
Dadar,Amba Bhavan Coffee Club,4.3,1817,"King's Circle Flyover, 373, Bhandarkar Rd, Matunga East, Mumbai, Maharashtra 400019, India",19.0272942,72.8546203
Dadar,Cafe Bae,4.5,257,"Monorail Station, Shop No 14 Shivaji Nagar N M Joshi Marg, Delisle Rd, below Lower Parel, Lower Parel East, Mumbai, Maharashtra 400013, India",18.9925303,72.8313058
Dadar,The Dessert Republic® - Matunga,4.3,675,"Maheshwari Udhyaan, Kalyan Bhuvan, Dr Babasaheb Ambedkar Marg, near Oasiss, Matunga East, Mumbai, Maharashtra 400019, India",19.0265186,72.8561845
Dadar,Momos Cafe,4.9,12,"Shop No 1, Dadar West, Dadar, Mumbai, Maharashtra 400025, India",19.0148354,72.8321084
Dadar,Cafe Cadell,4.7,215,"Shop no 8, Bhagirathi Sadan, Swatantryaveer Savarkar Rd, near Yes Bank, Kataria Colony, Mahim, Mumbai, Maharashtra 400016, India",19.0304281,72.8386236
Dadar,Shanti Coffee House,3.9,511,"Dr. Ambedkar Road, Opposite Chitra Cinema, Shop No. 5,6&7, Dadar East, Mumbai, Maharashtra 400014, India",19.0116129,72.8437295
Dadar,Koolar & Co,3.5,3943,"541, Dr Babasaheb Ambedkar Marg, Matunga East, Mumbai, Maharashtra 400019, India",19.0260734,72.8549846
Dadar,Cafenately Coffee - Matunga,4.8,145,"Chandavarkar Rd, opp. Trilok Family Restaurant & Bar, Matunga (C.R.), Matunga East, Mumbai, Maharashtra 400019, India",19.0276757,72.851663
Dadar,Costa Coffee,3.9,90,"W, Shop No 6, Ground Floor, 377 Amarkunj society Veer Savarkar Marg, Shivaji Park, Old Cadel Rd, Dadar, Mumbai, Maharashtra 400028, India",19.0258437,72.8357852
Dadar,Oven Fresh Restaurant Dadar,4.3,7730,"Kiran Building, 4/68, Ranade Rd, Chandrakant Dhuru Wadi, Dadar, Mumbai, Maharashtra 400028, India",19.0239578,72.8379967
Dadar,Cafe Mysore,4.2,5086,"Durlabh Niwas, 1/461, Dr Babasaheb Ambedkar Marg, Opp B.N. Maheshwari Udyan, Matunga East, Mumbai, Maharashtra 400019, India",19.0276064,72.8555044
Dadar,CAFE V J T I,4.1,810,"Pushpraj Building, 191, David S Barretto Rd, Wadala West, Mumbai, Maharashtra 400031, India",19.018442,72.85666690000001
Dadar,Starbucks,4.4,789,"First Floor Lobby Indiabulls Finance Centre Center Point Building, Parel, Mumbai, Maharashtra 400013, India",19.0102795,72.8351533
Dadar,Edhas Cafe,4.9,18,"F&B, 2nd floor, Kohinoor Square, Unit no 2, N C. Kelkar Marg, Dadar West, Mumbai, Maharashtra 400028, India",19.0249871,72.84151229999999
Dadar,Cafe Curious,4.2,64,"Noble Plus Pharmacy, Shop 4, Vaibhav Mahim Building, Swatantryaveer Savarkar Rd, Opposite, Mahim West, Mumbai, Maharashtra 400016, India",19.0312231,72.83846869999999
Worli,Light House Cafe & Bar,3.9,3213,"Sunville Building, Dr.Annie Besant Road, Love Grove Flyover, Siddharth Nagar, Worli, Mumbai, Maharashtra 400018, India",18.9942956,72.8149495
Worli,Cafe Noir,4.2,206,"World Crest, Unit no.1A & 1B, Lodha, Upper Worli, Lower Parel, Mumbai, Maharashtra 400013, India",19.0023096,72.8274941
Worli,Stand By Coffee,4.1,142,"Shop No. 3, Kakad Estate, 4 & 5, Dr RG Thadani Marg, opposite Baskin Robbins, B Wing, Siddharth Nagar, Worli, Mumbai, Maharashtra 400018, India",19.0014295,72.8149327
Worli,Toise Coffee Roastery + Brewstudio,4.9,109,"Shop No.1, Madhuhans, Dr Annie Besant Rd, Adarsh Nagar, Worli, Mumbai, Maharashtra 400030, India",19.0125793,72.8219574
Worli,Cafe Free India,4.2,1675,"Ground Floor, 39/41, NM Joshi Marg, opposite Deepak Cinema, Lower Parel West, Parel, Mumbai, Maharashtra 400013, India",19.0056126,72.8310346
Worli,Iteeha Coffee,4.6,385,"Ground Floor, Urmi Axis Building, West, behind Famous studio, opp. Doctor Elijah Moses Road, Mahalakshmi, Mumbai, Maharashtra 400011, India",18.9881865,72.8243296
Worli,Starbucks,4.3,2352,"UGF, Century Bhavan, Sadanand Hasu Tandel Marg, Century Bazaar, Worli, Mumbai, Maharashtra 400030, India",19.012696,72.82378899999999
Worli,Teasy Express,4.9,58,"L-15, Dainik Shivner Marg, Gandhi Nagar, Upper Worli, Worli, Mumbai, Maharashtra 400018, India",18.9954136,72.8227666
Worli,Chaos Control Cafe,4.3,2687,"Gr. Floor, Crystal Towers St. Xavier's Street, Parel, Mumbai, Maharashtra 400012, India",19.0062624,72.84079179999999
Worli,Cafe Panama,4.4,611,"Lower Parel Compound, SJ Marg, Lower Parel, Mumbai, Maharashtra 400013, India",19.00022,72.830249
Worli,Zane's Cafe,4.4,258,"RR House, Todi Mill Compound, Senapati Bapat Marg, opposite Ideal Industrial Estate, Railway Colony, Lower Parel, Mumbai, Maharashtra 400013, India",19.0012553,72.8293676
Worli,Brunch & Cake Mumbai,4.3,190,"Unit no G - 04, Altimus, Dr, GM Bhosale Marg, opp. worli mahindra towers, B Wing, BDD Chawls Worli, Worli, Mumbai, Maharashtra 400018, India",19.0061202,72.82029949999999
Worli,Diablo Mumbai,4.3,7569,"Pandurang Budhkar Marg, Worli, Mumbai, Maharashtra 400013, India",19.0061341,72.8274333
Worli,Cafe Bae,4.5,257,"Monorail Station, Shop No 14 Shivaji Nagar N M Joshi Marg, Delisle Rd, below Lower Parel, Lower Parel East, Mumbai, Maharashtra 400013, India",18.9925303,72.8313058
Worli,Cafe Reed Mumbai,4.6,287,"8th Floor, Tower 2A, One World Center, Lower Parel, Mumbai, Maharashtra 400013, India",19.0067083,72.8327255
Worli,Slink & Bardot,4.7,6185,"Thadani House 329/A Opposite Indian Coast Guard Worli Village, Mumbai, Maharashtra 400030, India",19.017247,72.81752100000001
Worli,145 The Mill,4.4,2782,"Unit 906, Trade World, Kamala Mills Compound, C Wing, Senapati Bapat Marg, Lower Parel, W, Maharashtra 400013, India",19.0029528,72.828035
Worli,SAZ Café,4.4,176,"NRK House, 1, Senapati Bapat Marg, next to Kamala Mills gate, Lower Parel, Mumbai, Maharashtra 400013, India",19.0019192,72.8293025
Worli,Praia Bar & Kitchen,4.4,162,"Atria Rooftop, above Inox, Lotus Colony, Worli, Mumbai, Maharashtra 400018, India",18.9909998,72.81440380000001
Worli,Reap-Eat Cafe,4.8,325,"Tilak Bhavan, Parel Railway Station, Shop no. 2, Bhori Chawl, Senapati Bapat Marg, West, opposite One International Center, Parel, Mumbai, Maharashtra 400028, India",19.0113906,72.8352692
Worli,Lay Bhari Cafe,4.7,12,"Janata Colony, BPT Colony, Worli, Mumbai, Maharashtra 400030, India",19.0168408,72.8205037
Worli,Lord of the Drinks Worli,4.4,6031,"Utopia City, 3rd Floor Trade View Building, gate 4, Pandurang Budhkar Marg, Lower Parel, Mumbai, Maharashtra 400013, India",19.0058682,72.8266546
Worli,Palladium Social,4.3,5072,"Shop 462, Third Floor, Palladium Mall, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",18.9947103,72.8244742
Worli,New Modern Cafe And Lunch Home,3.8,589,"Dr. A, B. Road, Adarsh Nagar, Worli, Mumbai, Maharashtra 400030, India",19.01253,72.82225609999999
Worli,Starbucks,4.5,1547,"Ground Fl, Victoria Mills Senapati Bapat Marg, near Smaash, Lower Parel, Mumbai, Maharashtra 400019, India",19.0054544,72.8260742
Worli,Dhaba Cafe Lower Parel,4.4,637,"287/7, Mariyam Mansion, Ganpatrao Kadam Marg, Opp. A To Z Industrial Estate, Lower Parel West, Mumbai, Maharashtra 400013, India",18.998223,72.824361
Worli,KIOSK KAFFEE,4.6,120,"14, Ganpatrao Kadam Marg, Upper, Worli, Mumbai, Maharashtra 400013, India",18.9981549,72.8254713
Worli,Brew Haus Cafe,4.6,375,"Bhavani Shankar Cross Road, opposite JaiGopal Industries, Near Kabutar khana, Dadar West, Dadar, Mumbai, Maharashtra 400028, India",19.0156827,72.8379049
Worli,Caffé Allora,4.3,290,"Ground Floor, East Zone, Phoenix Palladium, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",18.9947512,72.8245941
Worli,"Bougain Villa, Lower Parel, Mumbai",4.2,414,"71, Ground floor, Dainik Shivner Marg, opposite Lady Ratan Tower, Gandhi Nagar, Upper Worli, Lower Parel, Mumbai, Maharashtra 400018, India",18.9927408,72.82200619999999
Worli,The Nutcracker,4.4,507,"Palladium, 2nd Floor, 462, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",18.9942125,72.8241103
Worli,"Grandmama's Cafe, Dadar East",4.1,8457,"Dharamputra Pritam Estate, 20 & 21, Dr Babasaheb Ambedkar Marg, Dadar East, Dadar, Mumbai, Maharashtra 400014, India",19.0168049,72.84618689999999
Worli,Poetry by Love and Cheesecake,4.4,1081,"Kamala Mills Compound, Trade Tower B, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",19.0041689,72.8275589
Worli,Farzi Cafe,4.1,3322,"Unit No. C-10B, Ground floor, Courtyard, High Street Phoenix, 462, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400050, India",18.9944364,72.824666
Worli,Shivin Cafe n More..,4.8,46,"Shop No. 1, Narkar Chawl, near worli mahindra towers, opp. Milan Punjab Hotel, BDD Chawls Worli, Worli, Mumbai, Maharashtra 400018, India",19.006213,72.8217994
Worli,Glocal,4.3,6020,"Ground Floor, Nehru Centre, Dr. Annie Besant Road, AB Nair Rd, Opposite Nehru Planetarium, Worli, Mumbai, Maharashtra 400018, India",18.9891594,72.8149457
Worli,Cafe Trofima,4.2,1898,"Raja Badhe Chowk Opp. Raja Rani Travels Shivaji Park Road Number 2, Lady Jamshedji Rd, Mumbai, Maharashtra 400016, India",19.0281881,72.841099
Worli,Starbucks,4.3,1526,"Atria-The Millennium Mall, No 1b/2, Dr Annie Besant Rd, West, Worli, Mumbai, Maharashtra 400018, India",18.9913728,72.81423749999999
Worli,Coffee By Di Bella Mahim,4.2,4162,"West Wind Apartment, West Wind Building, Cadell Road, Mahim West, Kataria Colony, Shivaji Park, Swatantryaveer Savarkar Rd, above Cafe Di Bella, near Hinduja Hospitals, Dadar, Mumbai, Maharashtra 400016, India",19.0315287,72.8388039
Worli,Euphoria Cafe Lalbaug,4.5,121,"Shop No. 9 , Anant Niwas , Sane Guruji Marg, station, near Chinchpokli, Lal Baug, Mumbai, Maharashtra 400012, India",18.9893839,72.8347596
Worli,Circle Sixty Nine,4.6,48,"69, Sir Pochkhanawala Rd, B Wing, Worli, Mumbai, Maharashtra 400030, India",19.0037413,72.81480619999999
Worli,Barista Cafe Urmi axis,4.3,17,"1st Floor, Urmi Axis Building, behind Famous Studio, Mahalakshmi, Mumbai, Maharashtra 400011, India",18.9882905,72.8244569
Worli,The Coffee Bean & Tea Leaf,4.2,102,"XRQH+5FH, Shastri Nagar, Adarsh Nagar, Lower Parel, Mumbai, Maharashtra 400013, India",18.9879479,72.82872019999999
Worli,Steps Cafe,4.4,582,"Steps Café, Tertulian Rd, off Doctor Peter Dias Road, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India",19.0490016,72.823652
Worli,Art Cafe,3.8,5,"XRQ8+F56, Lotus Colony, Worli, Mumbai, Maharashtra 400018, India",18.9886649,72.815401
Worli,Chai Pe Charcha,3.9,975,"Prabhavinayak Building, Shop no. 3, New Prabhadevi Marg, society, Prabhadevi, Mumbai, Maharashtra 400025, India",19.0134229,72.82751209999999
Worli,Copper Chimney - North Indian Family Restaurant in Worli,4.3,8397,"Ground Floor, Door No.12-A, Lotus Court, Dr Annie Besant Rd, Lotus Colony, Worli, Mumbai, Maharashtra 400018, India",18.9882861,72.8141704
Worli,Imperial Lounge (NSCI),4.2,11,"XRP8+97J, Lotus Colony, Worli, Mumbai, Maharashtra 400018, India",18.9859743,72.815637
Worli,Wilson's Tea house @ St Regis Mumbai,4.5,37,"XRVF+GMR, Extension of Entry Rd to Phoenix, Lower Parel, Mumbai, Maharashtra 400013, India",18.9938701,72.8241522
Worli,Bharat Coffee House,4.2,5,"Mentri House 114 Ganapatrao Kadam Marg, Ganpati Jadhav Marg, Worli Naka, Mumbai, Maharashtra 400018, India",18.9985103,72.8178532
Worli,AER,4.4,2739,"34th Floor, 1/136, Dr Elijah Moses Rd, Gandhi Nagar, Upper Worli, Worli, Mumbai, Maharashtra 400018, India",18.9937424,72.8202742
Worli,Cafe kadak special,4.5,71,"Parel East, Parel, Mumbai, Maharashtra 400012, India",18.9987897,72.8393026
Worli,Elementaria Bakery Cafe,4.2,853,"B, Kamala Mills Compound, Unit no 7, Trade World, Lower Parel, Mumbai, Maharashtra 400013, India",19.0028754,72.8287473
Worli,Starbucks,4.4,789,"First Floor Lobby Indiabulls Finance Centre Center Point Building, Parel, Mumbai, Maharashtra 400013, India",19.0102795,72.8351533
Worli,Aromas cafe,4.5,6,"Hurry chutney,Apurva estate, Opp BDD chawl, no 115, SS apurva marg, Worli, Mumbai, Maharashtra 400013, India",19.0029709,72.8222464
Worli,Cheezy Freezy,4.5,92,"Chaityabhoomi Shop no 05, Park Apartment, Dadar West, Shivaji Park, Mumbai, Maharashtra 400028, India",19.0254758,72.835517
Worli,Ellipsis Bakery,4.1,96,"Recondo Estate, inside Asphalt Garage BMC Compound, Sudam Kalu Ahire Marg, next to Rna Mirage, Mumbai, Maharashtra 400030, India",19.0103735,72.8224877
Worli,Subko at Museum of Solutions,4.4,58,"First floor, Victoria House, Lower Parel, Mumbai, Maharashtra 400013, India",19.0056113,72.82745059999999
Worli,The Bombay Cartel,4.3,3054,"Kamala Mills Compound, Shop 4-5, 1st Floor Bombay Hub, Z - Wing, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",19.0025054,72.8294298
Worli,The Coffee,4.3,298,"Ground Floor, North Sky zone, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",18.9947183,72.8251958
Bandra,Boojee Cafe,4.5,3809,"Shop No 6, New Kantwadi Rd, off Perry Cross Road, Bandra West, Mumbai, Maharashtra 400050, India",19.0605979,72.82439
Bandra,Pali Village Café,4.4,2007,"10, Pali Mala Rd, Adarsh Nagar, Bandra West, Mumbai, Maharashtra 400050, India",19.062202,72.82938879999999
Bandra,Candies,4.3,17088,"5AA Pali Hill, Bandra (W), next to Learners Academy School, Mumbai, Maharashtra 400050, India",19.0610866,72.8266907
Bandra,Earth Cafe @ Waterfield,4.4,1445,"Durga Chambers, Waterfield Road, above Pernia's Pop Up MEN, Bandra West, Mumbai, Maharashtra 400050, India",19.0590714,72.83403799999999
Bandra,Bombay Coffee House,4.2,3019,"248, Neelkamal Building, Waterfield Road, opposite National College, Bandra West, Mumbai, Maharashtra 400050, India",19.0632296,72.83475849999999
Bandra,Tea Villa Café,4.0,4246,"Hill Rd, opp. Marks & Spencer, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050, India",19.0557822,72.8340128
Bandra,Blue Tokai Coffee Roasters | Bandra,4.4,1420,"Shop No 1, Mayflower Building, 33, New Kant Wadi Lane, Perry Cross Rd, Bandra West, Mumbai, Maharashtra 400050, India",19.0604077,72.824326
Bandra,Cafe BANDRA,4.2,967,"3R6J+XCM, Mumbai Pali, Village, Bandra West, Mumbai, Maharashtra 400050, India",19.0624709,72.8310496
Bandra,Café Andora,4.4,2390,"10, St Domnic Rd, Bandra West, Mumbai, Maharashtra 400050, India",19.0573519,72.8276774
Bandra,Aromas Café & Bistro,4.3,1546,"Ground Floor, Mamta Building, Waterfield Road, Linking Rd, near National College, Bandra West, Mumbai, Maharashtra 400050, India",19.0627428,72.8345117
Bandra,Chantilly - The Café,4.4,2417,"Chantilly, Shop no. 2, Darvesh Royale Building, Perry Road, Turner Rd, opposite Kotak Mahindra Bank, Junction, Bandra West, Mumbai, Maharashtra 400050, India",19.0593071,72.82890739999999
Bandra,Grounded Cafe,4.4,914,"Shop no.1, Natalwala Bungalow, 41, BJ Road, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India",19.0477868,72.8208858
Bandra,Mokai Cafe,4.5,543,"Chapel Rd, St Sebastian Colony, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",19.0524466,72.8285898
Bandra,Steps Cafe,4.4,582,"Steps Café, Tertulian Rd, off Doctor Peter Dias Road, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India",19.0490016,72.823652
Bandra,Breve Cafe,4.0,641,"Shop No.12, Pearl Haven Apartments, Chapel Rd, St Sebastian Colony, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India",19.0506206,72.8265991
Bandra,Old Street Cafe & Bar,4.3,605,"No-95, Fernandes Villa, Hill Rd, near St Andrew's Church, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",19.0546223,72.8258429
Bandra,The Village Shop,4.4,695,"5AA, Mac Ronells Bungalow, Saint Andrews Ext, next to Learner’s Academy, Bandra West, Mumbai, Maharashtra 400050, India",19.0612127,72.8269432
Bandra,The Bagel Shop,4.2,2437,"30, Pali Mala Rd, Pali Hill, Mumbai, Maharashtra 400050, India",19.063307,72.8249281
Bandra,Mary Lodge by Subko,4.3,2522,"Ground Floor, Mary Lodge, 21A, Chapel Rd, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",19.0531759,72.8301089
Bandra,Morii cafe,4.8,104,"36/A,  Sanatan Pereira Bungalow, St John Baptist Rd, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India",19.0486189,72.8259405
Bandra,The Nest Bandra,4.2,143,"1st Floor, Hotel Metro Palace, Hill Rd, opposite Marks & Spencer, above Barbeque Nation, Bandra West, Mumbai, Maharashtra 400050, India",19.0562814,72.83432119999999
Bandra,The Bandstand Pantry,4.2,582,"Bandstand Apartments, Shop 1, BJ Road, next to Barista Cafe, Bandra West, Mumbai, Maharashtra 400050, India",19.0475017,72.8201562
Bandra,Method Bandra,4.6,140,"Shop No.5, Pearl Haven Apartments, Chapel Rd, St Sebastian Colony, Mount Mary, Bandra West, W, Mumbai, Maharashtra 400050, India",19.0505612,72.8267888
Bandra,Bokka Coffee,4.3,343,"Shop No 1 & 2, Salad Co, Rita Appartment, 16th Rd, opposite Canara Bank, Bandra West, Mumbai, Maharashtra 400050, India",19.0649962,72.8310664
Bandra,The Library Cafe,4.1,349,"355(6, Carter Road, opp. Gagangiri Apartment, next to Carter's Blue, Hanuman Nagar, Bandra West, Mumbai, Maharashtra 400052, India",19.0707289,72.8224683
Bandra,Brooke Bond Taj Mahal Tea House,4.5,3745,"Sanatan Pereira Bungalow, 36/A, St John Baptist Rd, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India",19.048598,72.8258504
Bandra,The Nutcracker,4.4,2749,"St John Baptist Rd, St Sebastian Colony, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India",19.0501278,72.8263372
Bandra,"Poetry by Love and Cheesecake, Bandra W",4.4,841,"Kamal VIshranti Kutir opposite St Theresa School, 24th Road, Plot 104, D Bandra West, Khar West, Mumbai, Maharashtra 400052, India",19.0627843,72.8327868
Bandra,Greenr Cafe,4.5,717,"Greenr, 57/116, Drego House, Pali Naka, Dr Ambedkar Rd, Bandra West, Mumbai, Maharashtra 400050, India",19.0636412,72.82939089999999
Bandra,Barista,4.1,2070,"Shop No.2, Bandstand Apartments, BJ Road, near Mannat Building, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India",19.0475212,72.82012639999999
Bandra,Mitron Bar & Cafe - Bandra,3.9,2041,"of 24th, Crystal Shoppers Paradise Mall 498, Off Link Road Junction, and, 33rd Rd, Bandra West, Mumbai, Maharashtra 400050, India",19.0652421,72.83348230000001
Bandra,Candies at Bandra Reclamation,4.2,3266,"ONGC Complex, Bandra Reclamation, near Lilavati Hospital, Mumbai, Maharashtra 400050, India",19.0495681,72.829933
Bandra,Coffee By Di Bella Carter Road,4.1,968,"Gagangiri Premises Building, Sangeet Samrat Naushad Ali Rd, Bandra West, Mumbai, Maharashtra 400052, India",19.0703492,72.8227481
